推广计划名称,推广组,关键词名称,匹配方式,出价,默认访问URL,移动访问URL,启用/暂停,标记,关键词状态,审核未通过原因,能否展现,无法展现原因,计算机质量度,移动质量度,消耗,点击均价,点击数,展示数,点击率,转化
其它词,地域,盐城理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,云微投资么玩,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,一个月赚多少钱合适,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,金融投资app,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,哈密理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,吉安理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,业余可以挣大钱的路子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,外管局旗下3个投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,几百元能投资什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,贺州理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,选择投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,嘉峪关投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,百色理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,天水理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,琼中县投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,内江理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,如何投资理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,神农架投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,曲靖理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,挣大钱野路子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,葫芦岛理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,恒指期货怎么玩,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,几百元理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,青岛投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,正常,,能,,5,5,0,0,0,0,--,0
其它词,赚钱,理财一个月能赚多少,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,荆门理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,有50万投资什么好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,果洛州理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,黄金投资平台排名,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,周末可以来钱快的方法,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,好的现货投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,安顺理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,甘南州理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,赚到钱快的路子,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,县城10万元投资项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,池州理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,萍乡理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,福资投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,韶山理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,来钱快的方式,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,教育投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,十堰理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,连云港理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,运城理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,可以挣到钱的路子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,全民投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,四川理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,50万元投资什么项目好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,急需钱的路子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,淄博投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,做金融投资怎么样,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,30万元投资什么项目,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,巴中投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,阿坝州理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,有哪些来钱快的路子,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,靠谱的网络投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,十万投资什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,正常,,能,,5,5,0,0,0,0,--,0
其它词,地域,台州投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,嘉兴理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,临汾投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,有哪些能来钱快的渠道,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,上班赚小钱,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,企业投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,现货石油投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,焦作理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,保定投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,怎么可以来钱快,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,金融投资主要有哪些,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,哈密投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,2万元怎么投资理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,南平理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,在线投资怎么样,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,投资平台哪个好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,阿拉善盟理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,国内黄金投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,干什么短期来钱快,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,万宁理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,徐州理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,10万元能做什么生意,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,有哪些快速致富的好生意,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,丽江理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,张家口理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,正规的期货投资平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,小型投资项目一万元内,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,无本快速致富,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,鄂州理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,云南理财平台,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,赚钱,一个正常人一年能赚多少钱,广泛匹配,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,一万元可以做什么,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,投资万元,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,遂宁理财,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资2,天富投资平台安全吗,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,崇左理财投资,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,地域,兰州投资理财公司,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
其它词,投资4,白领投资什么项目好,短语（核心包含）,0.41,http://yj999.hzxitu.club/,http://yj999.hzxitu.club/,启用,无标记,计算机搜索无效,,部分展现,,5,5,0,0,0,0,--,0
